,Year,Adjusted_Total,Runtime(Mins),Censor,Total_Gross,main_genre,side_genre,dir_numeric,Value,Rating
1827,1999,22.008104457451594,123,18,36.66,10,5.5,54.09571428571428,166.57500000000002,6.5
1828,2014,21.99917348215348,128,9,52.08,1,2.53,52.08,236.73616666666666,7.5
1829,2000,21.997677119628346,93,4,37.88,2,7.0,51.56125,172.19999999999996,6.1
1830,2000,21.922183507549367,103,1,37.75,5,5.5,37.75,172.19999999999996,5.6
1831,1982,21.79274611398964,120,4,21.03,2,7.7,21.03,96.5,6.8
1832,2012,21.725314295856414,125,9,49.88,6,2.53,49.88,229.5939166666667,5.9
1833,2018,21.723821401382274,100,16,54.55,6,2.0,54.55,251.10683333333338,6.5
1834,1996,21.72138986292637,97,16,34.07,2,5.5,23.064999999999998,156.84999999999997,6.3
1835,2001,21.658509036144583,101,4,38.35,2,7.5,81.21249999999999,177.06666666666663,6.1
1836,1989,21.642914762032806,122,1,26.83,1,2.53,48.411,123.96666666666665,7.8
1837,1994,21.62927981109799,108,1,32.06,6,10.7,29.536666666666665,148.22500000000002,6.0
1838,2014,21.619003433498754,107,1,51.18,3,10.3,69.3325,236.73616666666666,6.4
1839,2006,21.603075523955184,131,1,43.55,5,2.5,80.07833333333333,201.5916666666667,7.0
1840,2001,21.602033132530124,89,17,38.25,2,2.9,38.25,177.06666666666663,5.7
1841,1983,21.586345381526105,193,4,21.5,3,1.2,25.4175,99.60000000000001,7.8
1842,2000,21.58536585365854,103,1,37.17,2,5.0,86.11833333333334,172.19999999999996,6.1
1843,1993,21.584078453994813,101,0,31.18,5,7.1,31.18,144.45833333333331,7.3
1844,2010,21.58166154946791,100,9,47.06,6,2.6,60.14857142857142,218.05550000000002,5.4
1845,1993,21.5702336313816,138,4,31.16,10,8.52,62.776666666666664,144.45833333333331,7.5
1846,2016,21.557345288340954,118,1,51.74,1,5.0,51.74,240.01099999999997,8.0
1847,2011,21.552493822403836,111,4,48.48,2,5.0,95.35095238095236,224.93916666666667,5.3
1848,1971,21.535295328256847,98,16,8.72,6,5.4,8.72,40.49166666666667,6.4
1849,2000,21.515679442508713,128,1,37.05,2,5.7,37.05,172.19999999999996,6.4
1850,2014,21.48383186064374,89,16,50.86,8,9.7,50.86,236.73616666666666,4.5
1851,1995,21.459039702504647,97,1,32.7,3,2.0,91.24777777777778,152.38333333333335,7.1
1852,2013,21.41166917368543,129,11,49.88,6,10.3,178.96230769230772,232.95708333333332,6.4
1853,2019,21.407554184652703,93,16,54.73,8,9.7,60.17999999999999,255.65741666666668,5.2
1854,2001,21.40436746987952,90,16,37.9,8,9.0,24.239999999999995,177.06666666666663,6.2
1855,2012,21.39865058852096,92,16,49.13,8,9.7,49.13,229.5939166666667,5.9
1856,2008,21.369933001242437,101,16,46.01,2,5.5,46.01,215.3025,5.8
1857,2014,21.365556734395604,105,4,50.58,6,8.52,63.30800000000001,236.73616666666666,6.2
1858,2019,21.36061637171358,117,17,54.61,2,7.3,83.56777777777778,255.65741666666668,5.3
1859,2009,21.34829889482933,92,16,45.8,6,8.56,45.8,214.537,6.5
1860,2012,21.34638439534729,94,8,49.01,2,0.5,40.419999999999995,229.5939166666667,6.3
1861,2018,21.325584528762985,117,11,53.55,2,9.4,109.42666666666666,251.10683333333338,6.8
1862,2014,21.31909150622669,107,4,50.47,5,7.1,50.47,236.73616666666666,6.7
1863,2004,21.298861731227383,108,4,40.23,2,5.7,38.349999999999994,188.88333333333335,6.0
1864,2004,21.282978911144447,104,1,40.2,6,7.5,40.2,188.88333333333335,3.4
1865,1995,21.255605381165918,104,18,32.39,6,10.3,32.39,152.38333333333335,6.7
1866,2002,21.25364836692147,86,9,38.23,6,2.0,76.91333333333334,179.875,5.9
1867,1996,21.249601530124327,121,16,33.33,6,10.4,43.313,156.84999999999997,6.8
1868,2004,21.214153357451686,95,12,40.07,5,0.5,40.07,188.88333333333335,3.8
1869,1998,21.195235417412192,101,1,34.55,2,5.1,30.415,163.00833333333335,5.4
1870,1991,21.190723857308942,95,1,28.86,2,5.8,66.71,136.19166666666666,6.7
1871,2014,21.18391993337168,95,8,50.15,0,2.2,50.15,236.73616666666666,7.2
1872,2002,21.170257123002084,95,4,38.08,6,10.3,61.24666666666667,179.875,5.5
1873,1997,21.156681549164162,110,16,33.96,8,9.5,37.27,160.51666666666665,5.8
1874,2006,21.151667975693435,118,1,42.64,1,5.3,42.64,201.5916666666667,7.2
1875,2007,21.124476459833545,91,9,43.8,2,5.5,51.557500000000005,207.3424166666667,5.2
1876,1999,21.113612486867776,137,1,35.17,5,5.52,124.726,166.57500000000002,6.6
1877,1996,21.109340133885883,115,16,33.11,2,10.4,35.455,156.84999999999997,4.5
1878,2002,21.09798471160528,96,16,37.95,2,5.5,23.064999999999998,179.875,5.6
1879,1996,21.09021357985337,98,4,33.08,2,7.1,39.188,156.84999999999997,6.9
1880,2017,21.087666394123953,115,16,51.69,6,8.5,183.41333333333333,245.11958333333334,6.7
1881,1979,21.054081984154323,121,0,15.28,2,5.1,39.17,72.575,7.5
1882,1996,21.051960471788338,114,4,33.02,6,5.2,66.72571428571429,156.84999999999997,5.9
1883,2018,21.050801086655678,105,0,52.86,2,2.9,66.89333333333333,251.10683333333338,5.6
1884,1995,21.032483867439566,123,16,32.05,5,9.7,41.185,152.38333333333335,6.6
1885,1990,21.001339371133366,107,0,27.44,6,5.9,28.75714285714286,130.65833333333333,6.9
1886,1995,20.97998468773925,111,16,31.97,5,5.5,31.97,152.38333333333335,7.5
1887,2006,20.978049687900455,110,1,42.29,5,7.5,126.71875,201.5916666666667,5.5
1888,2010,20.9625531114785,90,18,45.71,10,8.5,36.7,218.05550000000002,5.5
1889,2012,20.945676914349136,110,16,48.09,8,9.7,93.14999999999999,229.5939166666667,6.8
1890,2017,20.944878945140726,114,16,51.34,6,10.3,58.569,245.11958333333334,7.1
1891,1988,20.90338947220069,129,1,24.72,1,5.0,56.3375,118.25833333333333,7.0
1892,2019,20.875592304675948,132,16,53.37,5,8.5,12.138,255.65741666666668,8.5
1893,1983,20.85341365461847,103,16,20.77,5,8.3,11.234166666666665,99.60000000000001,7.2
1894,2001,20.811370481927717,98,1,36.85,6,10.8,36.85,177.06666666666663,6.6
1895,1993,20.794923565041827,109,16,30.04,6,10.4,55.62,144.45833333333331,6.1
1896,1993,20.794923565041827,109,18,30.04,6,10.4,55.62,144.45833333333331,6.1
1897,2007,20.791693611493706,104,8,43.11,2,5.7,40.8925,207.3424166666667,6.3
1898,1999,20.759417679723846,118,18,34.58,1,2.7,39.17,166.57500000000002,7.4
1899,1995,20.737175981625285,139,18,31.6,3,1.2,28.75714285714286,152.38333333333335,6.9
1900,1983,20.69277108433735,93,1,20.61,2,0.5,34.44,99.60000000000001,7.9
1901,2017,20.68378189557138,95,4,50.7,6,3.7,26.125,245.11958333333334,5.6
1902,2002,20.675469075747046,93,9,37.19,2,5.7,26.686666666666667,179.875,3.5
1903,1994,20.664530274919883,105,8,30.63,2,2.5,40.214999999999996,148.22500000000002,5.6
1904,1996,20.643927319094683,87,1,32.38,2,2.9,68.61333333333333,156.84999999999997,6.2
1905,2009,20.639796398756392,104,1,44.28,2,5.5,62.196666666666665,214.537,5.8
1906,2012,20.63643527140491,131,16,47.38,6,10.4,50.368,229.5939166666667,6.4
1907,2011,20.632245014392776,124,4,46.41,2,5.7,35.355714285714285,224.93916666666667,7.2
1908,2021,20.60008543389068,132,16,55.82,6,2.2,157.38000000000002,270.96975000000003,7.2
1909,2010,20.581916071825752,107,16,44.88,6,10.3,18.791818181818183,218.05550000000002,5.5
1910,2007,20.579484258929167,102,1,42.67,2,5.5,23.064999999999998,207.3424166666667,5.5
1911,2008,20.478164443051057,119,4,44.09,2,5.7,44.09,215.3025,6.2
1912,1999,20.471259192555905,126,18,34.1,5,8.5,102.13899999999998,166.57500000000002,6.5
1913,2009,20.425381169681685,135,4,43.82,5,8.56,164.73624999999998,214.537,6.6
1914,1985,20.387356678029132,92,16,21.93,8,9.7,21.93,107.56666666666665,4.7
1915,2000,20.354239256678284,106,9,35.05,6,10.4,66.72571428571429,172.19999999999996,5.6
1916,1994,20.347444763029177,121,4,30.16,6,10.4,23.762,148.22500000000002,6.2
1917,2006,20.343102806828984,89,4,41.01,2,5.5,86.11833333333334,201.5916666666667,5.7
1918,2018,20.318045241036184,107,16,51.02,6,3.8,125.1325,251.10683333333338,5.3
1919,2001,20.291792168674704,131,4,35.93,10,5.0,20.695,177.06666666666663,7.4
1920,1995,20.25155856939735,111,9,30.86,5,7.5,24.239999999999995,152.38333333333335,6.6
1921,1971,20.25108046923235,120,16,8.2,5,4.0,28.06625,40.49166666666667,7.6
1922,1992,20.247060220928848,87,4,28.41,6,2.0,48.418333333333344,140.3166666666667,4.3
1923,1998,20.207555850927864,111,1,32.94,6,10.4,45.699999999999996,163.00833333333335,6.1
1924,2009,20.201643539342864,97,4,43.34,2,2.9,51.56125,214.537,4.9
1925,2016,20.16157592776998,114,4,48.39,6,5.2,48.39,240.01099999999997,6.1
1926,2014,20.10677146218329,89,10,47.6,6,5.2,47.6,236.73616666666666,5.8
1927,2000,20.092915214866437,123,1,34.6,6,9.5,48.418333333333344,172.19999999999996,5.9
1928,2000,20.08710801393729,145,9,34.59,5,1.57,36.1,172.19999999999996,7.3
1929,2003,20.069762174405437,92,9,36.92,2,5.7,53.09,183.95833333333334,6.1
1930,2003,20.064326160815398,116,16,36.91,2,10.4,77.35947368421053,183.95833333333334,7.3
1931,2005,20.062299978664385,93,1,39.18,6,2.2,52.63416666666666,195.2916666666667,3.7
1932,2018,20.03927943020268,112,9,50.32,2,5.5,50.32,251.10683333333338,6.0
1933,2016,20.007416326751695,101,1,48.02,0,3.6,87.61,240.01099999999997,7.7
1934,2004,19.991176211065028,106,1,37.76,6,3.4,37.76,188.88333333333335,6.1
1935,1990,19.991070859110913,113,16,26.12,5,8.5,63.60142857142858,130.65833333333333,7.4
1936,1990,19.975763760443908,110,16,26.1,5,8.5,26.1,130.65833333333333,6.5
1937,2005,19.97525069340729,119,1,39.01,2,5.7,51.557500000000005,195.2916666666667,6.5
1938,2017,19.97392429205473,94,16,48.96,2,5.0,78.53,245.11958333333334,7.4
1939,1989,19.956977682172628,100,16,24.74,5,5.0,59.36888888888888,123.96666666666665,7.2
1940,2018,19.939720212047856,122,4,50.07,6,10.4,50.07,251.10683333333338,7.0
1941,1997,19.92939466306718,117,18,31.99,6,10.3,63.43666666666667,160.51666666666665,5.5
1942,2006,19.911537348600717,113,9,40.14,2,5.8,68.11,201.5916666666667,7.6
1943,1973,19.909909909909906,93,1,8.84,6,7.5,15.85,44.400000000000006,5.4
1944,2014,19.904014102900767,141,16,47.12,10,5.0,85.214,236.73616666666666,7.4
1945,1995,19.89062670895767,133,16,30.31,6,10.8,73.61999999999999,152.38333333333335,6.3
1946,2009,19.889343096994924,88,9,42.67,8,9.7,38.55,214.537,4.7
1947,1998,19.876284443535603,89,16,32.4,2,8.7,36.2125,163.00833333333335,5.5
1948,2002,19.874913134120916,119,4,35.75,5,8.5,30.055,179.875,6.4
1949,2016,19.874089104249393,137,4,47.7,5,5.0,28.44,240.01099999999997,7.8
1950,2014,19.865997098035297,134,18,47.03,1,0.53,62.776666666666664,236.73616666666666,6.8
1951,2010,19.86191588838621,117,18,43.31,6,8.52,75.84222222222222,218.05550000000002,6.6
1952,2011,19.858702538093635,100,1,44.67,2,5.7,44.67,224.93916666666667,7.9
1953,2008,19.855784303479986,92,18,42.75,6,8.54,93.80199999999999,215.3025,7.0
1954,2004,19.84823083031854,119,9,37.49,2,5.7,74.53916666666667,188.88333333333335,6.0
1955,2012,19.821953761115182,94,16,45.51,2,5.7,29.285555555555554,229.5939166666667,7.8
1956,2015,19.783391064775945,121,16,46.89,6,10.4,59.527142857142856,237.01700000000002,7.6
1957,2006,19.7776032408747,110,1,39.87,5,7.5,99.69,201.5916666666667,7.6
1958,2013,19.746126343013827,113,16,46.0,6,10.4,89.05600000000001,232.95708333333332,6.7
1959,2016,19.736595406043893,123,4,47.37,6,3.7,35.696666666666665,240.01099999999997,6.7
1960,2012,19.72613240696345,105,8,45.29,6,2.3,82.15,229.5939166666667,6.4
1961,2005,19.668017921911666,129,7,38.41,5,5.5,37.95,195.2916666666667,7.8
1962,2019,19.63174026178913,123,6,50.19,3,5.5,18.498,255.65741666666668,6.5
1963,2018,19.625113082678617,135,17,49.28,1,10.3,33.698750000000004,251.10683333333338,7.5
1964,2010,19.61885850162,85,1,42.78,3,2.1,88.99000000000001,218.05550000000002,4.9
1965,2000,19.610917537746815,120,1,33.77,2,5.7,33.77,172.19999999999996,6.7
1966,2010,19.600514547901795,92,18,42.74,2,5.0,32.7025,218.05550000000002,5.7
1967,1987,19.57315731573157,153,1,22.24,5,1.5,138.73962962962963,113.625,7.7
1968,2003,19.564212910532277,105,1,35.99,2,5.1,31.54,183.95833333333334,5.8
1969,2014,19.553412835808075,117,4,46.29,2,5.5,82.15,236.73616666666666,6.5
1970,2002,19.55246699096595,138,1,35.17,5,1.57,35.973333333333336,179.875,6.7
1971,2012,19.517067634268763,93,16,44.81,6,5.0,44.81,229.5939166666667,5.3
1972,2016,19.515772193774456,110,16,46.84,2,5.7,23.430000000000003,240.01099999999997,6.0
1973,2002,19.502432244614315,104,1,35.08,2,7.0,35.08,179.875,5.5
1974,1999,19.498724298364095,108,8,32.48,1,5.1,99.68375,166.57500000000002,7.8
1975,1985,19.49488689185002,117,0,20.97,5,5.5,23.296666666666667,107.56666666666665,7.2
1976,2011,19.49415953202162,112,8,43.85,1,5.1,43.85,224.93916666666667,7.0
1977,2000,19.465737514518008,123,4,33.52,5,5.0,59.965,172.19999999999996,7.2
1978,1997,19.462153462776453,88,4,31.24,6,2.0,84.20769230769231,160.51666666666665,5.5
1979,2010,19.44459094129705,107,4,42.4,5,0.52,92.50999999999999,218.05550000000002,6.1
1980,1992,19.44173892386269,85,0,27.28,2,5.1,23.995,140.3166666666667,7.7
1981,2003,19.439184597961493,88,9,35.76,6,10.3,84.20769230769231,183.95833333333334,5.6
1982,2008,19.437767791827774,97,4,41.85,5,5.5,41.85,215.3025,6.0
1983,2005,19.41711115852357,118,9,37.92,6,2.2,21.6,195.2916666666667,5.9
1984,1984,19.40638536820151,102,1,20.16,3,5.1,83.96444444444444,103.88333333333333,7.3
1985,2007,19.39786400033117,158,16,40.22,5,5.0,19.08125,207.3424166666667,8.2
1986,2009,19.39059462936463,123,16,41.6,8,9.7,61.76714285714286,214.537,7.0
1987,2004,19.38233477455219,97,1,36.61,6,10.3,92.25999999999999,188.88333333333335,4.5
1988,1993,19.36890683588117,84,4,27.98,6,10.3,27.98,144.45833333333331,6.2
1989,1995,19.300010937329102,95,9,29.41,3,2.1,36.47,152.38333333333335,6.2
1990,1997,19.237877686636903,102,1,30.88,6,10.3,88.5575,160.51666666666665,4.5
1991,2015,19.17583970770029,116,4,45.45,6,2.2,91.25399999999999,237.01700000000002,7.2
1992,2013,19.175205733531037,119,4,44.67,2,2.9,104.32916666666667,232.95708333333332,6.3
1993,2016,19.169954710409108,98,18,46.01,2,5.5,46.01,240.01099999999997,6.0
1994,2007,19.14224818928752,100,14,39.69,6,10.8,19.855,207.3424166666667,6.2
1995,1994,19.11958171698431,142,16,28.34,5,5.0,64.31666666666668,148.22500000000002,9.3
1996,1981,19.103656860049494,109,4,17.37,6,10.6,37.27,90.925,6.6
1997,2013,19.089353010300538,115,9,44.47,2,5.0,44.47,232.95708333333332,7.5
1998,2007,19.084372911315377,113,16,39.57,6,8.4,113.70333333333332,207.3424166666667,6.6
1999,2019,19.084132444166006,89,9,48.79,2,7.1,41.91,255.65741666666668,5.9
2000,1999,19.072489869428182,82,16,31.77,6,8.2,32.2225,166.57500000000002,5.7
2001,2006,19.063287999669296,125,9,38.43,1,10.4,38.43,201.5916666666667,7.0
2002,2018,19.05165198610684,132,18,47.84,1,2.7,99.8057142857143,251.10683333333338,7.2
2003,2014,19.046519437601777,97,9,45.09,5,2.5,61.357777777777784,236.73616666666666,6.4
2004,2006,19.0285643421107,112,4,38.36,2,5.5,46.906666666666666,201.5916666666667,6.5
2005,2015,19.0112945484923,129,16,45.06,1,10.4,17.6,237.01700000000002,8.1
2006,2019,18.99025681828775,117,4,48.55,6,3.8,64.43333333333334,255.65741666666668,5.7
2007,2016,18.974130352358852,103,9,45.54,6,3.7,19.913333333333334,240.01099999999997,5.9
2008,2000,18.93147502903601,135,4,32.6,6,8.52,49.31285714285715,172.19999999999996,6.3
2009,2009,18.910490964262575,125,9,40.57,2,10.2,67.60000000000001,214.537,6.1
2010,2008,18.89899095458715,100,16,40.69,6,10.7,48.54600000000001,215.3025,5.3
2011,2000,18.890824622531944,122,16,32.53,3,2.7,56.22375,172.19999999999996,7.9
2012,2001,18.87424698795181,95,9,33.42,3,2.5,35.8,177.06666666666663,4.9
2013,2003,18.868403171007927,101,16,34.71,6,10.4,47.48,183.95833333333334,5.8
2014,2007,18.819111220609706,113,18,39.02,10,8.52,35.51833333333334,207.3424166666667,7.2
2015,2010,18.81631052644854,87,9,41.03,8,9.7,41.03,218.05550000000002,5.7
2016,1966,18.793324775353017,161,16,6.1,3,4.0,8.324000000000002,32.45833333333333,8.8
2017,2001,18.766942771084338,122,1,33.23,2,5.5,22.1025,177.06666666666663,8.3
2018,2015,18.762367256357138,129,8,44.47,1,5.3,25.255000000000003,237.01700000000002,7.4
2019,2003,18.73793884484711,109,16,34.47,1,10.4,164.46666666666667,183.95833333333334,7.3
2020,2011,18.702834470060424,95,16,42.07,8,9.7,29.955,224.93916666666667,7.0
2021,2017,18.696996534004658,90,18,45.83,6,2.2,37.10999999999999,245.11958333333334,4.6
2022,2006,18.666446198999626,118,4,37.63,5,7.6,50.385555555555555,201.5916666666667,8.2
2023,2018,18.665362219666125,140,16,46.87,6,8.52,211.64000000000001,251.10683333333338,6.6
2024,2002,18.657400972897847,97,16,33.56,6,2.2,86.11833333333334,179.875,5.4
2025,2014,18.641004719036737,102,9,44.13,2,5.0,106.87,236.73616666666666,7.2
2026,2008,18.615668652245095,101,16,40.08,10,9.7,46.47666666666667,215.3025,6.0
2027,2003,18.61291053227633,94,18,34.24,6,10.4,22.919999999999998,183.95833333333334,6.0
2028,1998,18.600276059506157,82,4,30.32,2,0.52,30.32,163.00833333333335,6.2
2029,2006,18.572196271340577,115,9,37.44,2,5.7,55.821538461538466,201.5916666666667,6.2
2030,2006,18.542433136290352,95,2,37.38,0,2.2,37.38,201.5916666666667,5.2
2031,1992,18.50813635823732,142,1,25.97,5,5.5,23.296666666666667,140.3166666666667,7.4
2032,1991,18.50333476105978,102,0,25.2,2,2.9,48.19222222222222,136.19166666666666,6.3
2033,1996,18.48900223143131,81,4,29.0,6,2.0,29.0,156.84999999999997,5.3
2034,2001,18.478915662650603,116,1,32.72,6,5.3,43.313,177.06666666666663,4.6
2035,2015,18.46702979111203,108,16,43.77,5,9.7,25.28,237.01700000000002,7.0
2036,1998,18.453044322887376,124,18,30.08,1,2.53,21.560000000000002,163.00833333333335,7.4
2037,2012,18.44561067420848,95,16,42.35,6,8.3,39.07363636363636,229.5939166666667,5.3
2038,1996,18.444373605355437,79,1,28.93,0,3.1,59.76666666666667,156.84999999999997,6.7
2039,2005,18.444207382120755,108,18,36.02,10,8.52,33.242000000000004,195.2916666666667,6.6
2040,2020,18.430425786625644,117,4,47.7,0,3.6,47.7,258.8111666666667,8.2
2041,1990,18.429746795076216,108,16,24.08,6,10.4,27.09,130.65833333333333,6.2
2042,2013,18.42828704142573,112,4,42.93,6,8.52,37.333333333333336,232.95708333333332,6.4
2043,2013,18.42828704142573,112,4,42.93,6,8.52,37.333333333333336,232.95708333333332,6.4
2044,2014,18.408678578192177,132,4,43.58,6,8.5,43.58,236.73616666666666,6.4
2045,1999,18.40012006603632,130,18,30.65,3,2.7,18.791818181818183,166.57500000000002,7.3
2046,2009,18.393097694104046,112,18,39.46,5,0.52,35.7975,214.537,7.2
2047,2017,18.36654558064346,96,9,45.02,2,10.0,25.130000000000006,245.11958333333334,6.6
2048,2015,18.344675698367624,121,4,43.48,6,1.3,54.2675,237.01700000000002,7.1
2049,2005,18.34179645828888,136,4,35.82,6,8.51,178.96230769230772,195.2916666666667,6.8
2050,2002,18.334954829742873,85,18,32.98,2,5.0,32.98,179.875,5.7
2051,2003,18.330237825594562,136,16,33.72,5,8.3,35.18833333333333,183.95833333333334,5.5
2052,2006,18.30432805588855,102,4,36.9,6,8.52,73.61999999999999,201.5916666666667,6.6
2053,2008,18.29518932664507,128,16,39.39,6,8.52,77.35947368421053,215.3025,7.0
2054,1988,18.290465788175606,110,1,21.63,2,5.1,21.63,118.25833333333333,5.7
2055,1997,18.278475755373275,93,0,29.34,2,0.5,29.34,160.51666666666665,3.6
2056,1998,18.25060068503655,108,18,29.75,10,5.5,15.18,163.00833333333335,6.6
2057,1997,18.24732634202056,109,9,29.29,2,5.7,82.61,160.51666666666665,6.1
2058,2008,18.23480916385086,110,0,39.26,10,8.52,32.7025,215.3025,6.2
2059,2014,18.222817665516537,116,17,43.14,2,4.0,114.48,236.73616666666666,6.1
2060,2004,18.212300361775345,108,4,34.4,5,2.5,37.2525,188.88333333333335,8.3
2061,2011,18.209367717938555,101,16,40.96,5,8.5,33.91166666666667,224.93916666666667,7.1
2062,1997,18.197487280656215,92,18,29.21,2,2.9,34.775000000000006,160.51666666666665,6.3
2063,2004,18.15935762816553,175,4,34.3,6,1.2,50.368,188.88333333333335,5.6
2064,2015,18.159035005927844,101,18,43.04,2,7.0,37.10999999999999,237.01700000000002,6.3
2065,2005,18.13697461062513,94,9,35.42,2,2.5,35.42,195.2916666666667,5.8
2066,2018,18.1197777041777,130,16,45.5,6,2.53,45.5,251.10683333333338,6.5
2067,2002,18.10701876302988,150,7,32.57,1,0.53,10.331999999999999,179.875,8.5
2068,2002,18.090340514246,112,1,32.54,2,5.7,22.22,179.875,6.7
2069,2010,18.087138366149897,119,4,39.44,5,0.5,39.44,218.05550000000002,6.4
2070,2017,18.076891041277474,89,4,44.31,3,8.3,32.71,245.11958333333334,5.6
2071,1985,18.07251317012706,93,0,19.44,2,7.7,32.2225,107.56666666666665,6.1
2072,2013,18.0419497868885,119,16,42.03,6,3.8,33.712,232.95708333333332,6.4
2073,1995,18.02690582959641,91,18,27.47,2,5.0,88.98444444444445,152.38333333333335,7.2
2074,2006,18.016617750403043,93,1,36.32,2,2.9,32.96333333333333,201.5916666666667,6.4
2075,2006,17.996775660369558,108,4,36.28,6,10.8,76.605,201.5916666666667,6.1
2076,2004,17.995235153975116,104,16,33.99,5,5.5,62.83888888888888,188.88333333333335,7.2
2077,2015,17.99448984671985,111,8,42.65,3,5.1,53.09,237.01700000000002,6.6
2078,2009,17.98291203848287,89,4,38.58,6,8.51,79.0425,214.537,6.3
2079,1995,17.98096904735863,100,9,27.4,2,5.7,27.4,152.38333333333335,6.7
2080,2015,17.969175206841705,98,9,42.59,2,5.8,76.545,237.01700000000002,6.2
2081,2016,17.928344950856424,114,16,43.03,1,10.3,137.317,240.01099999999997,7.1
2082,2012,17.92294874247176,110,16,41.15,2,5.7,36.326,229.5939166666667,5.7
2083,2015,17.922765033731753,112,7,42.48,5,7.3,22.784999999999997,237.01700000000002,7.2
2084,2020,17.916537604315113,151,4,46.37,6,3.7,164.46666666666667,258.8111666666667,5.4
2085,2018,17.900747424237093,140,16,44.95,6,10.4,44.95,251.10683333333338,7.0
2086,2011,17.89817246885269,111,7,40.26,6,5.2,37.95,224.93916666666667,6.8
2087,2018,17.896765055510897,141,4,44.94,1,2.53,69.71,251.10683333333338,7.3
2088,2019,17.887218214218308,116,4,45.73,5,5.5,45.73,255.65741666666668,7.2
2089,2014,17.884888733379004,119,16,42.34,2,5.0,47.84166666666667,236.73616666666666,7.7
2090,1999,17.86582620441243,121,9,29.76,6,2.5,29.76,166.57500000000002,6.1
2091,2012,17.85761600100467,109,16,41.0,6,10.7,82.03166666666667,229.5939166666667,7.6
2092,2002,17.856845031271714,96,18,32.12,2,10.0,51.56125,179.875,5.9
2093,1973,17.837837837837835,97,1,7.92,10,9.5,19.48,44.400000000000006,7.0
2094,2004,17.831112679784695,124,16,33.68,6,10.4,17.435,188.88333333333335,6.4
2095,2000,17.8281068524971,126,1,30.7,5,7.4,32.60124999999999,172.19999999999996,6.7
2096,1989,17.827372949717667,109,1,22.1,6,10.4,22.1,123.96666666666665,6.4
2097,1994,17.79052116714454,100,1,26.37,2,5.5,33.21,148.22500000000002,6.2
2098,1991,17.76907544514471,102,16,24.2,2,8.5,49.552499999999995,136.19166666666666,6.4
2099,2009,17.76383560877611,99,18,38.11,6,8.5,41.54333333333334,214.537,6.3
2100,2002,17.762334954829743,115,16,31.95,10,9.7,39.935,179.875,6.1
2101,2019,17.746404775400933,99,17,45.37,8,9.7,72.745,255.65741666666668,5.6
2102,2007,17.74359563829398,122,18,36.79,6,10.4,37.714999999999996,207.3424166666667,6.7
2103,2005,17.737572007680814,113,16,34.64,6,10.4,34.64,195.2916666666667,6.5
2104,2003,17.694224235560586,86,9,32.55,7,8.5,97.7425,183.95833333333334,4.9
2105,2006,17.689223264850558,109,18,35.66,6,10.3,43.730000000000004,201.5916666666667,6.6
2106,2007,17.656782721335755,123,4,36.61,1,10.4,36.586666666666666,207.3424166666667,7.6
2107,2001,17.648719879518076,111,4,31.25,5,5.5,68.11,177.06666666666663,7.1
2108,2006,17.634657517258482,109,16,35.55,6,5.4,101.495,201.5916666666667,7.9
2109,2000,17.61324041811847,104,4,30.33,2,10.0,91.25399999999999,172.19999999999996,8.2
2110,2001,17.597891566265066,93,18,31.16,2,7.0,62.77,177.06666666666663,6.2
2111,2002,17.567755385684503,96,18,31.6,5,8.5,17.015,179.875,6.8
2112,1992,17.567407055469765,76,1,24.65,0,3.1,24.65,140.3166666666667,6.5
2113,2018,17.550298976332115,127,16,44.07,5,8.5,35.7,251.10683333333338,7.3
2114,2000,17.543554006968645,117,18,30.21,6,10.7,30.21,172.19999999999996,5.7
2115,2008,17.54275960567109,114,9,37.77,5,5.0,37.77,215.3025,7.2
2116,2017,17.48942267974645,120,4,42.87,2,5.7,42.87,245.11958333333334,7.5
2117,2009,17.474841169588462,134,4,37.49,6,1.2,62.776666666666664,214.537,7.3
2118,1997,17.449901360191053,107,1,28.01,6,10.3,28.01,160.51666666666665,7.3
2119,2006,17.406473481873423,93,8,35.09,2,0.5,47.72666666666667,201.5916666666667,5.0
2120,1999,17.39156536094852,157,4,28.97,1,8.52,51.888999999999996,166.57500000000002,7.8
2121,2011,17.360249252575695,112,9,39.05,2,5.7,48.4425,224.93916666666667,5.8
2122,2004,17.35992235065737,98,16,32.79,6,2.0,28.47,188.88333333333335,7.2
2123,1999,17.331532342788535,127,4,28.87,1,5.0,89.905,166.57500000000002,7.3
2124,1993,17.312950677819444,133,4,25.01,1,10.4,22.675,144.45833333333331,8.1
2125,1997,17.306614058768563,117,16,27.78,6,5.2,44.49142857142857,160.51666666666665,6.9
2126,2004,17.301685343686575,103,18,32.68,10,9.7,48.78666666666667,188.88333333333335,6.2
2127,1991,17.299149482959063,109,0,23.56,2,10.0,48.604000000000006,136.19166666666666,6.5
2128,2009,17.2557647398817,127,4,37.02,10,5.5,15.070000000000002,214.537,7.1
2129,2006,17.23285519408044,118,9,34.74,5,0.5,34.74,201.5916666666667,6.6
2130,1974,17.218184890992056,130,4,8.49,5,9.7,10.331999999999999,49.30833333333334,8.2
2131,2005,17.194794111371873,129,1,33.58,5,9.2,18.325,195.2916666666667,7.4
2132,2010,17.192870622387417,104,9,37.49,2,5.5,37.49,218.05550000000002,5.3
2133,2013,17.187715190745077,86,18,40.04,2,7.7,40.04,232.95708333333332,5.0
